createtripid,region,createtripid_region,requestdate,aborteddataerrorcount,accommodationunavailableerrorcount,createtripformsubmission_adultcount,badproportionerrorcount,createtripformsubmission_childages,createtripformsubmission_childcount,createtripformsubmission_closestcity_id,createtripformsubmission_closestcity,creationdate,createtripformsubmission_directjourney,createtripformsubmission_durationdays,array_to_string,createtripformsubmission_extrainfo,failtimeseconds,failureindurationserrorcount,createtripformsubmission_fastjourney,firstchoiceaccommodationunavailablecount,noavailabledotwaccommodationerrorcount,nofamilymanualfallbackserrorcount,nogoodscoreerrorcount,norouteserrorcount,jotform_onewaytrip,overnightreductionerrorcount,createtripformsubmission_preferreddate,createtripformsubmission_roomcount,substituteaccommodationunavailablecount,success,timeouterrorcount,transportunavailableerrorcount,tripbuildtimeseconds,createtripformsubmission_twinroompreferred
"636237117381396","Italian Riviera","636237117381396_Italian Riviera","'2024-01-20 12:45:10.610'","0","0","4","0","{}","0","22371672","Paris","'2024-01-20 12:45:42.033'","false","10","Food and Drink,Arts and Culture,History","{}","","0","false","0","0","0","0","0","","0","'2024-03-16'","2","0","true","1","0","30.03","false"
"636237117381396","Southern Italy","636237117381396_Southern Italy","'2024-01-20 12:45:10.610'","0","0","4","0","{}","0","22371672","Paris","'2024-01-20 12:45:42.010'","false","10","Food and Drink,Arts and Culture,History","{}","","0","false","0","0","0","0","3","","0","'2024-03-16'","2","0","true","1","0","30.02","false"
"636237117381396","Alsace","636237117381396_Alsace","'2024-01-20 12:45:10.610'","0","0","4","0","{}","0","22371672","Paris","'2024-01-20 12:45:16.566'","false","10","Food and Drink,Arts and Culture,History","{}","","0","false","0","0","0","0","2","","0","'2024-03-16'","2","0","true","0","0","4.56","false"
"628563990972298","Yorkshire","628563990972298_Yorkshire","'2024-01-20 12:45:58.307'","0","0","2","0","{14}","1","26","London","","false","6","Nature,Good for kids","{}","2.65","0","false","0","0","0","0","3","","0","'2024-03-28'","1","0","false","0","0","","false"
"750255738655223","Netherlands","750255738655223_Netherlands","'2024-01-20 12:49:01.086'","0","0","2","0","{}","0","26","London","'2024-01-20 12:49:06.963'","false","3","Relaxation,History,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-02-16'","1","0","true","0","0","4.94","false"
"797202798846262","Northern Italy","797202798846262_Northern Italy","'2024-01-20 12:50:10.801'","0","0","2","0","{14}","1","26","London","'2024-01-20 12:50:29.661'","false","6","Nature,History","{}","","0","false","0","0","0","0","1","","0","'2024-03-28'","1","0","true","0","0","18.23","false"
"797202798846262","Italian Riviera","797202798846262_Italian Riviera","'2024-01-20 12:50:10.801'","0","0","2","0","{14}","1","26","London","'2024-01-20 12:50:26.231'","false","6","Nature,History","{}","","0","false","0","0","0","0","1","","0","'2024-03-28'","1","0","true","0","0","14.81","false"
"888269703545384","Southern Italy","888269703545384_Southern Italy","'2024-01-20 12:53:53.125'","0","0","2","0","{}","0","26","London","'2024-01-20 12:55:21.077'","false","14","Relaxation,Food and Drink,Nightlife","{}","","0","false","1","0","0","0","4","","0","'2024-03-16'","1","1","true","1","0","86.65","false"
"888269703545384","French Riviera","888269703545384_French Riviera","'2024-01-20 12:53:53.125'","0","0","2","0","{}","0","26","London","'2024-01-20 12:55:23.987'","false","14","Relaxation,Food and Drink,Nightlife","{}","","0","false","0","0","0","0","0","","0","'2024-03-16'","1","0","true","1","0","89.56","false"
"888269703545384","Northern Italy","888269703545384_Northern Italy","'2024-01-20 12:53:53.125'","0","0","2","0","{}","0","26","London","'2024-01-20 12:54:24.458'","false","14","Relaxation,Food and Drink,Nightlife","{}","","0","false","0","0","0","0","0","","0","'2024-03-16'","1","0","true","1","0","30.04","false"
"888269703545384","Italian Riviera","888269703545384_Italian Riviera","'2024-01-20 12:53:53.125'","0","0","2","0","{}","0","26","London","'2024-01-20 12:56:10.519'","false","14","Relaxation,Food and Drink,Nightlife","{}","","0","false","0","0","0","0","0","","0","'2024-03-16'","1","0","true","1","0","136.10","false"
"888269703545384","Corsica","888269703545384_Corsica","'2024-01-20 12:53:53.125'","0","0","2","0","{}","0","26","London","'2024-01-20 12:56:41.382'","false","14","Relaxation,Food and Drink,Nightlife","{}","","0","false","0","0","0","0","0","","0","'2024-03-16'","1","0","true","1","0","6.33","false"
"802022821730049","Andalusia","802022821730049_Andalusia","'2024-01-20 12:55:11.488'","0","0","2","0","{14}","1","26","London","'2024-01-20 12:55:24.092'","false","7","Good for kids,History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-03-28'","1","0","true","0","0","11.94","false"
"802022821730049","Catalonia","802022821730049_Catalonia","'2024-01-20 12:55:11.488'","0","0","2","0","{14}","1","26","London","'2024-01-20 12:55:28.926'","false","7","Good for kids,History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-03-28'","1","0","true","0","0","16.77","false"
"802022821730049","North & Central Spain","802022821730049_North & Central Spain","'2024-01-20 12:55:11.488'","0","0","2","0","{14}","1","26","London","'2024-01-20 12:55:20.712'","false","7","Good for kids,History,Nature","{}","","0","false","1","0","0","0","2","","0","'2024-03-28'","1","0","true","0","0","8.55","false"
"829450067060421","Italian Riviera","829450067060421_Italian Riviera","'2024-01-20 12:55:14.736'","0","0","2","0","{}","0","26","London","'2024-01-20 12:55:29.146'","false","10","Relaxation,Nature,Food and Drink,History","{}","","0","false","1","0","0","0","0","","0","'2024-08-12'","1","0","true","0","0","13.81","false"
"829450067060421","Northern Italy","829450067060421_Northern Italy","'2024-01-20 12:55:14.736'","0","0","2","0","{}","0","26","London","'2024-01-20 12:55:33.091'","false","10","Relaxation,Nature,Food and Drink,History","{}","","0","false","1","0","0","0","0","","0","'2024-08-12'","1","0","true","0","0","17.75","false"
"629713856406286","Belgium","629713856406286_Belgium","'2024-01-20 12:57:34.979'","0","0","2","0","{11,8}","2","26","London","'2024-01-20 12:57:43.483'","false","10","Good for kids","{}","","0","false","1","0","0","0","0","","0","'2024-07-27'","1","0","true","0","0","7.74","false"
"669856387390804","French Riviera","669856387390804_French Riviera","'2024-01-20 12:59:36.262'","0","0","2","0","{14}","1","26","London","'2024-01-20 12:59:49.544'","false","6","Nature,History","{}","","0","false","1","0","0","0","0","","0","'2024-03-28'","1","0","true","0","0","12.68","false"
"640348257987519","French Riviera","640348257987519_French Riviera","'2024-01-20 13:05:50.144'","0","0","2","0","{14}","1","26","London","'2024-01-20 13:06:05.820'","false","6","History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-03-28'","1","0","true","0","0","15.04","false"
"617977364869342","Alsace","617977364869342_Alsace","'2024-01-20 13:05:53.113'","0","0","2","0","{}","0","22371862","Edinburgh","'2024-01-20 13:06:00.772'","false","11","Food and Drink,History,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-03-16'","1","0","true","0","0","6.31","false"
"884708044060093","Northern Italy","884708044060093_Northern Italy","'2024-01-20 13:06:06.510'","0","0","2","0","{}","0","26","London","'2024-01-20 13:06:20.121'","false","12","Relaxation,Food and Drink,Nature,History","{}","","0","false","1","0","0","0","0","","0","'2024-09-02'","1","0","true","0","0","10.96","false"
"884708044060093","Southern Italy","884708044060093_Southern Italy","'2024-01-20 13:06:06.510'","0","0","2","0","{}","0","26","London","'2024-01-20 13:06:19.359'","false","12","Relaxation,Food and Drink,Nature,History","{}","","0","false","0","0","0","0","3","","0","'2024-09-02'","1","0","true","0","0","10.20","false"
"884708044060093","Italian Riviera","884708044060093_Italian Riviera","'2024-01-20 13:06:06.510'","0","0","2","0","{}","0","26","London","'2024-01-20 13:06:21.795'","false","12","Relaxation,Food and Drink,Nature,History","{}","","0","false","1","0","0","0","0","","0","'2024-09-02'","1","0","true","0","0","12.63","false"
"676383482867328","East Highlands","676383482867328_East Highlands","'2024-01-20 13:13:41.247'","0","0","2","0","{}","0","26","London","'2024-01-20 13:13:59.340'","false","3","Nature,Food and Drink,History","{}","","0","false","1","0","0","0","0","","0","'2024-04-18'","2","0","true","0","0","17.24","false"
"844946493401724","Alsace","844946493401724_Alsace","'2024-01-20 13:15:56.440'","0","0","2","0","{}","0","26","London","'2024-01-20 13:16:06.395'","false","10","Arts and Culture,Food and Drink,Adventure,Nature,Nightlife","{}","","0","false","0","0","0","0","1","","0","'2024-08-19'","1","0","true","0","0","8.76","false"
"844946493401724","Switzerland","844946493401724_Switzerland","'2024-01-20 13:15:56.440'","0","0","2","0","{}","0","26","London","'2024-01-20 13:16:16.598'","false","10","Arts and Culture,Food and Drink,Adventure,Nature,Nightlife","{}","","0","false","1","0","0","0","0","","0","'2024-08-19'","1","0","true","0","0","18.91","false"
"844946493401724","North & Central Spain","844946493401724_North & Central Spain","'2024-01-20 13:15:56.440'","0","0","2","0","{}","0","26","London","'2024-01-20 13:16:14.417'","false","10","Arts and Culture,Food and Drink,Adventure,Nature,Nightlife","{}","","0","false","0","0","0","0","1","","0","'2024-08-19'","1","0","true","0","0","16.75","false"
"894800381729869","Switzerland","894800381729869_Switzerland","'2024-01-20 13:16:17.876'","0","0","2","0","{}","0","22371672","Paris","'2024-01-20 13:16:34.124'","false","10","Arts and Culture,Food and Drink,History,Nature,Nightlife","{}","","0","false","1","0","0","0","0","","0","'2024-05-16'","1","0","true","0","0","15.18","false"
"894800381729869","Alsace","894800381729869_Alsace","'2024-01-20 13:16:17.876'","0","0","2","0","{}","0","22371672","Paris","'2024-01-20 13:16:22.812'","false","10","Arts and Culture,Food and Drink,History,Nature,Nightlife","{}","","0","false","0","0","0","0","1","","0","'2024-05-16'","1","0","true","0","0","3.87","false"
"894800381729869","Southern Italy","894800381729869_Southern Italy","'2024-01-20 13:16:17.876'","0","0","2","0","{}","0","22371672","Paris","'2024-01-20 13:16:26.380'","false","10","Arts and Culture,Food and Drink,History,Nature,Nightlife","{}","","0","false","0","0","0","0","1","","0","'2024-05-16'","1","0","true","0","0","7.40","false"
"894800381729869","North & Central Spain","894800381729869_North & Central Spain","'2024-01-20 13:16:17.876'","0","0","2","0","{}","0","22371672","Paris","'2024-01-20 13:16:29.644'","false","10","Arts and Culture,Food and Drink,History,Nature,Nightlife","{}","","0","false","0","0","0","0","2","","0","'2024-05-16'","1","0","true","0","0","10.70","false"
"827904387060612","North & Central Spain","827904387060612_North & Central Spain","'2024-01-20 13:16:22.765'","0","0","1","0","{}","0","22371835","Leeds","'2024-01-20 13:16:36.955'","false","14","Relaxation","{}","","0","false","0","0","0","0","8","","0","'2024-09-01'","1","0","true","0","0","13.48","false"
"824189774281301","West Country","824189774281301_West Country","'2024-01-20 13:21:56.349'","0","0","2","0","{}","0","26","London","'2024-01-20 13:21:59.359'","false","7","Relaxation,Food and Drink","{}","","0","false","0","0","0","0","4","","0","'2024-07-20'","1","0","true","0","0","2.17","false"
"750496529661704","North & Central Spain","750496529661704_North & Central Spain","'2024-01-20 13:23:50.683'","0","0","2","0","{6}","1","3117","Bath","'2024-01-20 13:24:05.120'","false","19","Good for kids,Nature","{}","","0","false","1","0","0","0","4","","0","'2024-08-02'","1","0","true","0","0","13.25","false"
"750496529661704","Andalusia","750496529661704_Andalusia","'2024-01-20 13:23:50.683'","0","0","2","0","{6}","1","3117","Bath","'2024-01-20 13:24:08.164'","false","19","Good for kids,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-08-02'","1","0","true","0","0","16.29","false"
"821515504674441","Highlands & Islands","821515504674441_Highlands & Islands","'2024-01-20 13:24:46.882'","0","0","2","0","{}","0","650404624","Southampton","'2024-01-20 13:25:01.324'","false","7","","{}","","0","false","1","0","0","0","5","","0","'2024-06-08'","1","0","true","0","0","13.71","false"
"716327076429322","North & Central Spain","716327076429322_North & Central Spain","'2024-01-20 13:24:52.463'","0","0","2","0","{}","0","42771065","Liverpool","'2024-01-20 13:25:21.384'","false","7","Relaxation,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-03-16'","1","0","true","0","0","28.13","false"
"792462482942592","East Highlands","792462482942592_East Highlands","'2024-01-20 13:26:26.071'","0","0","1","0","{9,13}","2","26","London","","false","7","Good for kids,Nature,History","{}","122.40","0","false","396","1118","62","2","100","","0","'2024-07-22'","2","396","false","2","0","","false"
"792462482942592","Highlands & Islands","792462482942592_Highlands & Islands","'2024-01-20 13:26:26.071'","0","0","1","0","{9,13}","2","26","London","","false","7","Good for kids,Nature,History","{}","70.56","0","false","122","371","0","2","120","","0","'2024-07-22'","2","122","false","2","0","","false"
"836042356189905","Belgium","836042356189905_Belgium","'2024-01-20 13:28:22.781'","0","0","2","0","{}","0","26","London","'2024-01-20 13:28:36.620'","false","14","Relaxation,Arts and Culture,History","{}","","0","false","1","0","0","0","0","","0","'2024-05-06'","1","0","true","0","0","13.11","false"
"836042356189905","Alsace","836042356189905_Alsace","'2024-01-20 13:28:22.781'","0","0","2","0","{}","0","26","London","'2024-01-20 13:28:35.059'","false","14","Relaxation,Arts and Culture,History","{}","","0","false","0","0","0","0","2","","0","'2024-05-06'","1","0","true","0","0","11.58","false"
"836042356189905","Andalusia","836042356189905_Andalusia","'2024-01-20 13:28:22.781'","0","0","2","0","{}","0","26","London","'2024-01-20 13:28:32.664'","false","14","Relaxation,Arts and Culture,History","{}","","0","false","1","0","0","0","0","","0","'2024-05-06'","1","0","true","0","0","9.15","false"
"836042356189905","Sicily","836042356189905_Sicily","'2024-01-20 13:28:22.781'","0","0","2","0","{}","0","26","London","'2024-01-20 13:28:37.519'","false","14","Relaxation,Arts and Culture,History","{}","","0","false","1","0","0","0","0","","0","'2024-05-06'","1","0","true","0","0","14.01","false"
"836042356189905","North & Central Spain","836042356189905_North & Central Spain","'2024-01-20 13:28:22.781'","0","0","2","0","{}","0","26","London","'2024-01-20 13:28:41.432'","false","14","Relaxation,Arts and Culture,History","{}","","0","false","1","0","0","0","3","","0","'2024-05-06'","1","0","true","0","0","17.92","false"
"836042356189905","Southern Italy","836042356189905_Southern Italy","'2024-01-20 13:28:22.781'","0","0","2","0","{}","0","26","London","'2024-01-20 13:28:35.735'","false","14","Relaxation,Arts and Culture,History","{}","","0","false","0","0","0","0","2","","0","'2024-05-06'","1","0","true","0","0","12.24","false"
"645491800523485","East Highlands","645491800523485_East Highlands","'2024-01-20 13:28:26.542'","0","0","1","0","{9,13}","2","26","London","","false","7","Arts and Culture,History,Good for kids","{}","96.03","0","false","258","681","38","2","60","","0","'2024-03-23'","3","258","false","2","0","","false"
"645491800523485","Highlands & Islands","645491800523485_Highlands & Islands","'2024-01-20 13:28:26.542'","0","0","1","0","{9,13}","2","26","London","","false","7","Arts and Culture,History,Good for kids","{}","50.65","0","false","56","150","0","2","38","","0","'2024-03-23'","3","56","false","0","0","","false"
